Particle_ID,PosX_um,PosY_um,PosZ_um,MomX,MomY,MomZ,StopPosX_um,StopPosY_um,StopPosZ_um,TraLen_cell_um,TraLen_chro_um,TotalEnergyDeposited_eV
541,-1.5763550657123504,2.015995855183218,3.1341310611030746,-0.5820281682469768,-0.6861012431422011,-0.43647255987724504,-6.546311337687802,-2.455877732514083,-0.8975484169372514,8.011455421360859,0.0,0.0
542,1.4885444601882005,-0.1986185860042584,3.075200128548697,-0.25304242503406627,-0.3359717163500572,-0.9072444747396788,0.1457384949548719,-3.245098322263003,-4.150262119937579,7.835099481053889,4.940624776061236,5609.715736879305
543,-1.7099028969430086,-3.6380776983672938,-1.2602425571087275,-0.6722649277126063,0.07965900861727152,0.7360124382873415,-7.200650203029629,-2.827928778094074,4.548685104169538,7.9007748810267024,0.0,0.0
544,-0.5133149692610374,2.818058168605801,3.494727207625765,-0.12939863640245824,-0.882838711302694,0.4514995046758999,-1.4351324549269417,-2.514718242435488,7.5727922721697905,7.382584999216813,0.0,0.0
545,-4.3556724279120305,1.768444505852885,-0.8787610658112788,0.04957605231932288,-0.9974331473559164,0.05166557453568673,-4.169974588762471,-5.940724390620331,0.11484771680870871,7.768448242278781,0.0,0.0
546,-0.47215505853033957,0.913798133499155,4.252048473765623,-0.5636937137659568,0.2267517538492886,-0.7942499853238999,-4.3759230420650645,2.1891078119459113,-2.136188589166446,8.003049195873253,0.0,0.0
547,-3.6996940666381435,2.3366929572871786,-1.1324666857656933,0.6835075820910899,-0.7084702779703634,-0.17574768976173813,1.4795328721255314,-3.014767106779035,-3.003472979981069,7.722465773397019,4.157358981185036,3455.5394505826716
548,2.300894636814584,1.2139065306126204,-2.9807172916997935,-0.5371954459412275,0.6045796543684858,0.5881364589818319,-2.3605869078338624,5.974355709916468,0.8339683847017688,7.697731545530667,0.0,0.0
549,-2.446341138992128,1.7453062063385194,1.2770639929332046,0.7534005753432355,0.6521593377867614,-0.08411760344906972,2.917893426215707,7.044205771494076,0.8709315655733546,7.675362461243286,0.0,0.0
550,-0.9034026917731367,1.5805089797014489,-2.5527764193956757,0.04957605231932288,-0.9974331473559164,0.05166557453568673,0.07642744023763445,-6.323447141623148,-2.473015621953219,7.987698487019454,2.907257813182992,1419.1068999620556
